start_lat,start_lng,end_lat,end_lng,distance_km,weekday,hour,actual_time_min
43.1045465658764,131.91551867317622,43.00273648295214,131.81045582065377,16.23922639127913,3,6,30.977182597980985
43.08550820367171,131.92691648351007,43.01631974400097,131.9705085289751,9.077132744651355,0,15,20.422337929038726
43.00508382534882,131.95958283192317,43.05171831822696,131.83963927728433,14.284640081190954,2,20,34.64019045456771
43.02157828539866,131.8791940945325,43.005570448164214,131.97487960634166,10.76869806488671,5,20,26.386196277976353
43.00628583713735,131.9830180136814,43.126275065209654,131.8705058482601,18.25820176707209,3,12,48.48620448750837
43.127282082252755,131.90660577344923,43.085279671360325,131.9445367148949,6.282010495400787,4,9,16.450850846400417
43.06287119621527,131.83159096456708,43.109629040545606,131.86384505955724,6.305173881132171,0,19,18.785022091853882
43.10171413823294,131.93917982363376,43.034929437179265,131.98118233424694,8.757335269390035,5,13,25.702979337366468
43.18151329478522,131.95865227008764,43.059186405887324,131.8253274251037,20.08437019383952,3,21,39.387931522942374
43.04985844582978,131.8633523354135,43.13276489497055,131.83570395785452,9.700861552998752,6,19,23.83676605945854
43.08207658460713,131.97143585139975,43.19306054472608,131.89860602503177,14.734857214669635,6,8,36.46123851310567
43.151110227708614,131.98122865095314,43.01008335472044,131.81638768780763,24.07986886592491,3,6,52.57346512294171
43.04575963309833,131.85538089747558,43.178076864171054,131.83919603694036,14.796678606454085,3,10,34.0758691097158
43.01539598196576,131.99670429454304,43.11537624026224,131.9887532764424,11.132846660278517,3,19,28.907378511165472
43.05795029058275,131.82814230560976,43.11278391335112,131.9952979322296,19.527083181864796,5,7,44.77347688447752
43.0322442574508,131.8404031336805,43.100055707041555,131.8752518658661,8.4628505468973,6,8,19.501631329855307
43.18593953046852,131.8368449678476,43.01387881718084,131.9846572042028,25.178496369607974,2,19,65.64662127315083
43.16162407591288,131.97879794200156,43.01797537034723,131.9089649351347,17.72930954468718,4,11,36.98316840381465
43.12668075130209,131.930858510465,43.12018240113182,131.85394849317476,8.567430801248987,4,8,21.587670640350304
43.17429211803755,131.83042085664445,43.06819171428711,131.94047974421613,16.96893940644863,0,8,45.0124856343848
43.16073441537983,131.8880646836737,43.183453613315535,131.93178036131496,5.468620257124308,1,17,16.84988124788577
43.037314011777205,131.92305960501398,43.081318107471894,131.99782506382175,9.62967976746725,2,11,23.864084970359162
43.178511799698,131.8166928169979,43.02865629174053,131.85300945748187,17.115455535615954,6,10,38.62334207882466
43.10786844838313,131.97648327368148,43.14294376670041,131.93441190053235,6.0800024744175545,0,15,17.683599173868565
43.16148803103282,131.9607207070883,43.0586706842882,131.8104047510059,20.214893062555642,0,14,46.834242064164044
43.1792182599847,131.90104135471535,43.10509406147118,131.82272920773934,11.969068374543346,3,6,29.70985000111626
43.06360069499437,131.99342532305184,43.139566557101034,131.80078367499024,22.98574341339099,1,18,61.00373171745589
43.022010384905535,131.88355219585503,43.18005282224042,131.99989213621194,21.78327805993491,6,21,48.02405596667327
43.04558703250839,131.9968220638073,43.158438238960336,131.9604547394295,13.160863786370887,1,8,31.622596740262892
43.085421557725255,131.93358399976074,43.135272213574545,131.9573446029467,6.129827796218386,2,8,16.617789304874123
43.1636029531845,131.9269342546508,43.13592663647903,131.90194521505765,4.139021079750377,1,21,7.840966040219394
43.17214611665127,131.83319097905917,43.18918492880642,131.8600134165811,3.5272235006245114,0,16,19.94629203080464
43.00139042610624,131.97638555166094,43.05916481949931,131.83025285689254,17.442421827127255,1,21,42.06936190289616
43.10214946051551,131.88549793758412,43.000222418839236,131.8569349477693,11.749739941740355,1,11,25.56152226762706
43.08348220062976,131.8324466811565,43.05439091187964,131.87519424438582,5.739523577205994,4,13,17.16922836756219
43.04442156209414,131.80252150399517,43.04357827592535,131.95126201939607,16.510462554046413,6,8,33.982502940352205
43.023973073466735,131.91195113672768,43.1323669170228,131.90793235778062,12.039983244445002,6,8,27.597361841401888
43.067523034280725,131.90547992442455,43.12674231995311,131.8154967253111,11.957075348621332,0,11,24.46818507386528
43.188581940782505,131.94387072447384,43.11869227654095,131.8036058017918,17.39508964139418,5,13,39.636624745867074
43.06464058640415,131.97805161060356,43.00324868864189,131.8204664359068,18.77247686267044,1,11,37.80088804695071
43.10375812434867,131.81588131692862,43.145755610890134,131.88209974273948,8.703892703524634,1,18,27.054611171397717
43.140603791779036,131.94629929806808,43.064706082497096,131.9866385834098,9.540655154804853,3,17,29.944235614270138
43.07272592047586,131.83748238881952,43.13301119780133,131.92748049624186,12.023905092618858,6,19,31.37643042353438
43.194356416544196,131.97163541063142,43.11131568570043,131.9603651799751,9.302025890279488,1,15,24.086734393156163
43.192489458988426,131.96381270277234,43.06854618508558,131.89327491890091,15.829671860681124,6,8,34.01945066529502
43.05035645916507,131.9081587509971,43.026915253420825,131.87233321663902,4.752250868471291,1,9,16.039694629752304
43.09944970117848,131.94204855972467,43.018883779532096,131.82168007454334,16.077552042916604,4,6,35.089249940145834
43.060175661963356,131.86287002263677,43.16630366662245,131.97518660443725,17.152344065625133,0,18,48.532536132641084
43.056968098875494,131.89423357978657,43.18367950841631,131.95663200580557,15.677878626756314,6,13,30.920981792507657
43.0073773894709,131.96432737954208,43.129957609352864,131.83362361951956,19.890191308485008,2,9,41.76545487167036
43.12191286679598,131.89185303943464,43.020686822972095,131.90245211277525,11.2975166933506,0,11,24.268584422841563
43.10053580464577,131.8715596530651,43.08040544337765,131.89747496158427,3.64248264939425,3,16,12.895026574003493
43.010295750249995,131.89884248945006,43.145787840021036,131.9250183105373,15.31771043209187,0,8,37.3006899625085
43.055729292847325,131.96564985048744,43.155964176802016,131.98923737879826,11.429983987179455,1,16,28.70188007470697
43.18165317719333,131.86704160947417,43.02364372445822,131.9159542883525,18.360164135447324,3,17,47.53746433990146
43.0479123781334,131.83475231862715,43.00000614376908,131.90804345335573,9.719061195281533,0,16,16.052861192737307
43.028978974418244,131.94240280406615,43.14242740917612,131.81006458658695,19.348402057421705,3,11,43.8129109991161
43.09789055205552,131.96519564254163,43.071319235197244,131.8125814952036,17.195011700825745,2,21,41.754170654602696
43.19713009082212,131.82012749570472,43.050896266323655,131.83746935826537,16.34569568680748,0,17,52.2711962632377
43.0484110543023,131.8479748225512,43.0025794939579,131.80649415433837,6.861539999771559,6,16,17.449894337411134
43.13442710948118,131.8283943979522,43.108059881352304,131.948670579114,13.667697546807595,6,14,30.33944856081293
43.152323923065744,131.86958828231644,43.1702301470852,131.9446660607988,8.567377853765745,5,14,23.09552005139595
43.04752750879848,131.89007019578108,43.19152632925452,131.82721124688635,17.440395361744653,1,15,39.112315393824964
43.14564326972238,131.94976526739268,43.11314899012266,131.96721578015905,4.094077573956643,3,8,17.014275369702908
43.073556626543855,131.93022951697634,43.10289226554798,131.83095720696923,11.490280822084403,5,8,25.55599566942439
43.126461166118716,131.9241857134957,43.01701127709785,131.86023511739947,14.070736247727917,5,9,32.39492933848275
43.12670594215218,131.87047498932193,43.10977456030852,131.84979537983227,2.9666667045753954,4,17,14.748639313797987
43.10715493681495,131.96828951061696,43.07599581579308,131.8744614197146,10.974190842752929,3,12,27.873474623401513
43.018057954010885,131.89425743347965,43.121427056176714,131.850932753178,12.441015087796602,5,21,33.36565319086729
43.16706049911785,131.99582098760303,43.07774526957531,131.8977901852877,14.7204785219831,4,8,33.131258889677206
43.064156012994346,131.92682842765916,43.04805982469007,131.88148157627094,5.341192907584398,5,15,19.47223932227491
43.037303702079974,131.8252529483129,43.01899305504568,131.99731389815585,19.206608846959917,1,13,38.42169657408897
43.00815502831095,131.9352355124151,43.06298368891778,131.81118527002565,15.054581258405976,2,16,30.23774658239475
43.11817858863765,131.86502080308634,43.01932896685755,131.82843627527748,11.699671389253812,4,13,32.23646252788539
43.13551287236846,131.9372654393372,43.0353793901648,131.81056517878173,17.92561344996454,2,11,40.873275626323334
43.00331756578557,131.8139282296325,43.19746723171591,131.9251682389965,24.83733392276575,3,9,57.43711544317149
43.10241861165986,131.8349762874352,43.088820711381324,131.81090185548277,3.069067031532563,1,16,11.436546937392578
43.04529915503959,131.97114745178115,43.10637435330101,131.96728794747523,6.79286954583245,4,21,18.564616366072798
43.12903455808189,131.8454359114047,43.174723705747446,131.9023877261364,8.104526042161368,3,17,20.46679992381461
43.034873285801,131.9674082250486,43.19911378009814,131.9054015249163,19.486672275559044,5,16,43.89282584616663
43.1381875476205,131.8558552176909,43.11654288986894,131.91231890154245,6.712186431788369,6,10,22.509194572526994
43.07734706926011,131.92857638201176,43.16249476420884,131.83416274126125,14.112315586339149,0,17,39.03956828942898
43.18734599774735,131.93883011470197,43.06538820486733,131.8395380606229,17.456533231522886,3,21,41.959301050266454
43.0275041888292,131.90253095062903,43.06114879148946,131.86376346457462,5.6977471652591385,2,7,18.358616208699132
43.06821327021005,131.86106213533935,43.08054074419891,131.9186992831644,6.542418931513538,1,18,17.663681385647596
43.02269470424812,131.84252887527424,43.134501452534735,131.84202355518806,12.410675812121278,1,11,32.39274261950071
43.18493872365571,131.8066378709125,43.13643833785102,131.82326634542667,5.691165592053619,3,8,15.441145014927695
43.1754678706762,131.86078928024816,43.063047886929894,131.9940233772837,19.350193348718577,5,20,42.92142947255307
43.05158832554303,131.93063255810625,43.02664198482733,131.80439636296194,14.283201582760336,0,11,39.85948873253665
43.13199680920684,131.9876609636897,43.126479251293105,131.9605394810672,3.072150882158558,2,17,14.165072217675096
43.163444440040244,131.9742408964526,43.025665172437755,131.957607029915,15.404549485395215,3,10,33.893592897958804
43.111040162319895,131.95321295530707,43.115698501645866,131.85944282276904,10.421320513142836,3,19,30.20478342057197
43.1059301156712,131.95768946865067,43.13868442561127,131.82712532320147,14.941705380783713,6,7,34.993270540642094
43.04837045818009,131.9329969806952,43.14012229927889,131.8291257293411,15.38366984749821,1,20,40.8256191580134
43.01862055356118,131.8520573715132,43.15069442213192,131.93948632344745,17.581267677892797,2,17,47.313424168335025
43.17944315159067,131.98143900614116,43.17457188431314,131.92856131821725,5.894276766487785,0,18,25.770260199563587
43.18008361143267,131.93414646238116,43.099991798392956,131.9565491348503,9.231422458924778,1,19,23.265215809159347
43.12662029145466,131.9120881261961,43.14604983790591,131.98749623447983,8.643679167770413,3,10,22.190300074528743
43.06780595820974,131.8221978938427,43.123834547073166,131.93838547265332,14.31803462880962,1,10,31.347502931029577
43.069841914922534,131.8894111087613,43.037327987959536,131.8311703073103,7.403913343428386,1,19,21.284906207969254
43.14519113577405,131.8920716542404,43.00513792897388,131.8486885233531,16.274658132621592,4,14,36.12995175141512
43.17942205199052,131.97291272190455,43.056908277135385,131.96843874617463,13.608093649542504,1,16,30.082267259088376
43.17741728485303,131.90932964403757,43.088606741267526,131.84186121516686,12.3800094649058,5,13,34.950534344768464
43.15597510917153,131.8760801097941,43.123421188885736,131.8145044633909,7.73130574580925,1,17,27.82281477646974
43.128406329230856,131.99536006570213,43.169991866100645,131.94065601080845,7.627477488183411,5,17,24.513879506032552
43.01682799299901,131.82214411866528,43.03924914334123,131.88050527109803,6.939703751181799,2,12,17.456351817695484
43.03232574281893,131.8845096856624,43.025109957979694,131.98400801050917,11.073319163896002,1,20,25.09693919945894
43.17971083770542,131.8084049350343,43.192695989494865,131.93005101421875,13.579425681427205,0,20,34.38427758728771
43.12128581193192,131.94798082415338,43.02160891187528,131.81808379555835,18.174439997334705,5,17,49.51910884731181
43.00183941032333,131.98361531043983,43.09569821402144,131.98957131345074,10.439282383009132,5,18,29.619799858423164
43.020294308573206,131.8560074659101,43.11711274575866,131.85171145272807,10.75742084924126,3,20,28.138420720383813
43.13270035382161,131.97166833535982,43.10827488418149,131.86744249808126,11.882511750591986,2,19,36.19123982415224
43.00101231676924,131.85844364609238,43.01720643140659,131.88045208273672,3.033003925482673,1,8,10.60388776088443
43.0321616102835,131.9821540323288,43.011405382800724,131.81024485928089,19.220503317943887,6,15,41.079028897823534
43.10974675787332,131.95079238071935,43.02109668549221,131.89930308444613,11.379521083861459,0,9,23.79569516724188
43.13837903953854,131.9609813553683,43.11711753677452,131.82466369821506,15.31420105725381,3,11,36.380297137532004
43.130392251900524,131.8036013111201,43.10886897752687,131.8801940653377,8.83109563929736,2,8,29.163929197993703
43.044853861892115,131.9925620714148,43.04674815840735,131.87014195759843,13.590259343594502,5,16,28.848528877335273
43.14243584426951,131.94533419841406,43.12755482836912,131.9545680166853,1.9439520796743437,0,14,12.186311402450858
43.04744981749936,131.86095021907724,43.16401350041113,131.96063410232654,17.024653271455715,1,13,37.02263806487106
43.06507993963186,131.96587893297178,43.008315791969316,131.83068257647784,16.2758794201253,6,11,36.12966423251134
43.149298281023604,131.856304239683,43.09962598870961,131.87331023747586,5.827807181399102,4,9,19.400384803151695
43.12992657980944,131.97455076791323,43.13786208242054,131.87467063220637,11.121631531713252,4,12,26.477488593439915
43.16984468209884,131.8225160780824,43.05046238541394,131.83028208878721,13.27944346088835,2,18,37.61544369560348
43.13152257846007,131.94073719549218,43.06155418105863,131.95969070101023,8.046399115767379,6,20,21.78008250017185
43.113661720667096,131.908139695329,43.12272758059788,131.9414456656671,3.8314741271861026,0,16,10.641105269081981
43.01873495356562,131.8193068940391,43.17958705868875,131.8380763572594,17.975726882354905,3,8,43.6367464324704
43.07354316061189,131.84837876565177,43.16198488406058,131.87334438171877,10.200664730539666,0,15,25.21658289938096
43.05304047353635,131.80248080725548,43.11662604381992,131.82116100497132,7.356272856930278,6,20,15.547014967108833
43.04879792867582,131.8937535930929,43.14604434355145,131.92564131941862,11.359857515998936,5,13,25.04226297460006
43.19460211095049,131.86025305215202,43.072964494041564,131.82427438490973,14.080022659432652,4,21,23.81008677648563
43.07861954493335,131.91967149685956,43.12819310561975,131.99718683372498,10.213306198539678,2,6,25.58258849360329
43.17840931103542,131.85944756154174,43.093236318225514,131.9561364149376,14.302716366464923,1,21,37.51763212297635
43.126227725199456,131.85998382230142,43.03798722729151,131.8780477099168,9.997822133523853,0,8,21.854194783707833
43.15896226070833,131.94863863974632,43.140347654775454,131.91571278645588,4.198405883273337,4,16,15.15342654156216
43.10052741862104,131.8096285671957,43.11129292746977,131.9822683632433,19.200239353512494,3,21,44.69218085921071
43.11538077692527,131.98057899903839,43.07172431639072,131.91081985607917,9.134581488036325,2,10,21.013530399310127
43.09850353876377,131.97045277487823,43.182267838015726,131.8348996972796,17.68738752609895,1,10,44.98437752115241
43.039048597559606,131.93356093664528,43.00418682356535,131.87574067111623,7.494371466260857,0,21,19.170761611846963
43.144490423052304,131.9186443140215,43.0631546302499,131.96862897300596,10.59685399617597,3,15,32.2245131318616
43.056154472488174,131.97846049962794,43.01137627955553,131.92884260319792,7.418772178086986,1,19,17.898016320408097
43.00486319328629,131.83706603590576,43.15330546324433,131.93014487686676,19.448384136575072,5,7,43.089361618376415
43.12909445918144,131.81579383243817,43.14042149082276,131.9733642971377,17.53545418879572,4,15,39.62015230554147
43.03542213588141,131.8479020339819,43.066270443747264,131.9787946114925,14.927120921804041,5,13,34.73240277964604
43.18809171687059,131.95891565574004,43.135132580441415,131.9839585143559,6.502568059643605,4,10,20.154129072152053
43.19078571540052,131.80693405334532,43.07918744523919,131.81896983865064,12.459241481524142,3,12,40.11286491603698
43.18297287804409,131.9165613670167,43.15125075828449,131.9088252003926,3.624351691549398,5,20,13.613901843703069
43.07403174005109,131.99908750323826,43.090836732547345,131.94810190424366,5.958890112728213,4,21,16.990500953332855
43.003091323305775,131.97113921876752,43.08245594556634,131.95138536902542,9.078251462862971,2,12,19.867904355023377
43.185663712517545,131.90428913780872,43.186945983097665,131.921343240394,1.8983487042958873,3,19,3.885717472348868
43.085636829663464,131.81272818185735,43.05017581997814,131.83335746703673,4.553774986356235,4,10,17.61833246681673
43.193330963808734,131.96627470287714,43.02408946799931,131.95948411078834,18.800921681318936,0,13,40.961490894890744
43.19272399541785,131.91979570163545,43.11690862265189,131.944022266703,8.834719488099317,4,14,30.481914035935482
43.170601891093476,131.82298659941193,43.193864362456836,131.81722715430982,2.660097762441752,5,9,12.92483038004017
43.05888977841392,131.81877145696467,43.075567842745436,131.8927619649349,8.419006529241098,2,9,22.862691478826086
43.07701954572038,131.9819253638873,43.01240735272576,131.83479547990436,17.83681869362937,1,21,41.856024074935064
43.17022733430338,131.9338400525876,43.06786105346191,131.8674954091426,13.540392755255082,1,13,33.292715805676565
43.06338440103126,131.96585735986335,43.10118633086391,131.80361621844114,18.49113877619862,4,6,39.89857671630593
43.033898549337216,131.97579578005644,43.03238460132644,131.88006597368215,10.627337249273182,1,20,21.00016638708531
43.11136025249167,131.91435447040968,43.1316204436113,131.90997538423125,2.3008127016492046,4,9,7.949570023750891
43.18723095483216,131.903489270351,43.19954987780204,131.92391651856542,2.64782893855118,2,11,10.24058920452115
43.139205959334994,131.8860854820642,43.09034789519629,131.93269806902575,7.495454233168851,1,21,18.047456562653434
43.11401223401788,131.86338931755824,43.07094571134604,131.9672582626205,12.481200085059717,5,18,31.096629554263476
43.01943529875415,131.88691919217175,43.0801408333669,131.84309258145515,8.310878991097196,5,9,19.377127037306966
43.12300144533984,131.95477593114603,43.02302923567904,131.8240963644877,18.26332617954284,0,11,44.63384976000451
43.19801077002086,131.92038468620302,43.17665472028525,131.97030743437958,6.027168807825112,4,10,19.298924968832665
43.02801680304731,131.97850465799098,43.082965131104274,131.83132256297853,17.438622083797313,1,21,40.39147355530514
43.10366593047275,131.88867600287585,43.07745488228497,131.99495201626723,12.150120067962416,5,19,35.92158194201068
43.17547461438559,131.92141791574375,43.131938054586094,131.96850764587973,7.11861850836845,6,14,15.841436613953903
43.14815372355084,131.9262615106184,43.088406684186225,131.90017532117793,7.236483224873551,2,21,17.086692074482684
43.13940314819906,131.91833943246127,43.12964669376157,131.9962842849844,8.719393335842454,2,15,23.371831894819483
